tweet_id,favorites,retweets,user_followers,user_favourites,date_time
884247878851493888,63784,17024,9207996,146963,2017-07-10 03:08:17
884162670584377345,18098,2516,9207996,146963,2017-07-09 21:29:42
883838122936631299,19362,2883,9207996,146963,2017-07-09 00:00:04
883482846933004288,40581,8335,9207996,146963,2017-07-08 00:28:19
883360690899218434,20136,3106,9207996,146963,2017-07-07 16:22:55
883117836046086144,32802,5572,9207996,146963,2017-07-07 00:17:54
882992080364220416,21169,3263,9207996,146963,2017-07-06 15:58:11
882762694511734784,25002,4122,9207996,146963,2017-07-06 00:46:41
882627270321602560,24819,5109,9207996,146963,2017-07-05 15:48:34
882268110199369728,39511,9724,9207996,146963,2017-07-04 16:01:23
882045870035918850,25973,4112,9207996,146963,2017-07-04 01:18:17
881906580714921986,21640,2882,9207996,146963,2017-07-03 16:04:48
881666595344535552,44933,9028,9207996,146963,2017-07-03 00:11:11
881633300179243008,113,8,9207996,146963,2017-07-02 21:58:53
881536004380872706,43812,13509,9207996,146963,2017-07-02 15:32:16
881268444196462592,20680,4526,9207996,146963,2017-07-01 21:49:04
880935762899988482,15205,2357,9207996,146963,2017-06-30 23:47:07
880872448815771648,18905,3227,9207996,146963,2017-06-30 19:35:32
880465832366813184,25216,5254,9207996,146963,2017-06-29 16:39:47
880221127280381952,23872,3500,9207996,146963,2017-06-29 00:27:25
880095782870896641,24561,3690,9207996,146963,2017-06-28 16:09:20
879862464715927552,19875,2946,9207996,146963,2017-06-28 00:42:13
879674319642796034,282,9,9207996,146963,2017-06-27 12:14:36
879492040517615616,20892,2652,9207996,146963,2017-06-27 00:10:17
879415818425184262,93609,37732,9207996,146963,2017-06-26 19:07:24
879376492567855104,14993,2669,9207996,146963,2017-06-26 16:31:08
879130579576475649,0,5784,9207996,146963,2017-06-26 00:13:58
879050749262655488,20005,3980,9207996,146963,2017-06-25 18:56:45
879008229531029506,16913,2262,9208481,146967,2017-06-25 16:07:47
878776093423087618,17290,3472,9207996,146963,2017-06-25 00:45:22
878604707211726852,26672,5977,9207996,146963,2017-06-24 13:24:20
878404777348136964,0,1086,9207996,146963,2017-06-24 00:09:53
878316110768087041,0,5572,9207996,146963,2017-06-23 18:17:33
878281511006478336,6857,1086,9207996,146963,2017-06-23 16:00:04
878057613040115712,37476,5784,9207996,146963,2017-06-23 01:10:23
877736472329191424,69894,15925,9207996,146963,2017-06-22 03:54:17
877611172832227328,0,70,9207996,146963,2017-06-21 19:36:23
877556246731214848,20127,3195,9207996,146963,2017-06-21 15:58:08
877316821321428993,24373,4382,9207996,146963,2017-06-21 00:06:44
877201837425926144,24059,4673,9207996,146963,2017-06-20 16:29:50
876838120628539392,18392,2829,9207996,146963,2017-06-19 16:24:33
876537666061221889,21247,4016,9207996,146963,2017-06-18 20:30:39
876484053909872640,16708,2018,9207996,146963,2017-06-18 16:57:37
876120275196170240,24910,3939,9207996,146963,2017-06-17 16:52:05
875747767867523072,22344,3607,9207996,146963,2017-06-16 16:11:53
875144289856114688,19576,4181,9207996,146963,2017-06-15 00:13:52
875097192612077568,24480,5164,9207996,146963,2017-06-14 21:06:43
875021211251597312,22761,4012,9207996,146963,2017-06-14 16:04:48
874680097055178752,24831,3947,9207996,146963,2017-06-13 17:29:20
874434818259525634,0,12311,9207996,146963,2017-06-13 01:14:41
874296783580663808,23193,3516,9207996,146963,2017-06-12 16:06:11
874057562936811520,20326,3409,9207996,146963,2017-06-12 00:15:36
874012996292530176,30384,8644,9208436,146963,2017-06-11 21:18:31
873580283840344065,21605,3367,9207996,146963,2017-06-10 16:39:04
873337748698140672,0,1338,9207996,146963,2017-06-10 00:35:19
873213775632977920,6379,1338,9207996,146963,2017-06-09 16:22:42
872967104147763200,24282,4593,9207996,146963,2017-06-09 00:02:31
872820683541237760,13171,3191,9207996,146963,2017-06-08 14:20:41
872620804844003328,18528,3089,9207996,146963,2017-06-08 01:06:27
872486979161796608,36433,7772,9207996,146963,2017-06-07 16:14:40
872122724285648897,30498,6896,9207996,146963,2017-06-06 16:07:15
871879754684805121,33423,9308,9207996,146963,2017-06-06 00:01:46
871762521631449091,18056,2993,9207996,146963,2017-06-05 16:15:56
871515927908634625,18063,2973,9207996,146963,2017-06-04 23:56:03
871166179821445120,0,4928,9207996,146963,2017-06-04 00:46:17
871102520638267392,18716,4729,9207996,146963,2017-06-03 20:33:19
871032628920680449,20331,3259,9207996,146963,2017-06-03 15:55:36
870804317367881728,30064,5314,9207996,146963,2017-06-03 00:48:22
870726314365509632,106,3,9207996,146963,2017-06-02 19:38:25
870656317836468226,10985,2227,9207996,146963,2017-06-02 15:00:16
870374049280663552,74644,22956,9207996,146963,2017-06-01 20:18:38
870308999962521604,19672,3572,9207996,146963,2017-06-01 16:00:09
870063196459192321,32692,7127,9207996,146963,2017-05-31 23:43:25
869772420881756160,38358,8759,9207996,146963,2017-05-31 04:27:59
869702957897576449,25285,5425,9207996,146963,2017-05-30 23:51:58
869596645499047938,14336,2654,9207996,146963,2017-05-30 16:49:31
869227993411051520,18298,3222,9207996,146963,2017-05-29 16:24:37
868880397819494401,58495,12356,9207996,146963,2017-05-28 17:23:24
868639477480148993,0,1767,9207996,146963,2017-05-28 01:26:04
868622495443632128,23872,4521,9207996,146963,2017-05-28 00:18:35
868552278524837888,9073,1767,9207996,146963,2017-05-27 19:39:34
867900495410671616,21800,3603,9207996,146963,2017-05-26 00:29:37
867774946302451713,30530,6303,9207996,146963,2017-05-25 16:10:44
867421006826221569,14487,2127,9207996,146963,2017-05-24 16:44:18
867072653475098625,0,101,9207996,146963,2017-05-23 17:40:04
867051520902168576,28987,6840,9207996,146963,2017-05-23 16:16:06
866720684873056260,18009,4155,9207996,146963,2017-05-22 18:21:28
866686824827068416,17289,2986,9207996,146963,2017-05-22 16:06:55
866450705531457537,109770,30457,9207996,146963,2017-05-22 00:28:40
866334964761202691,47022,12311,9207996,146963,2017-05-21 16:48:45
866094527597207552,0,7214,9207996,146963,2017-05-21 00:53:21
865718153858494464,23144,4892,9207996,146963,2017-05-19 23:57:46
865359393868664832,23832,4328,9207996,146963,2017-05-19 00:12:11
865006731092295680,25272,6720,9207996,146963,2017-05-18 00:50:50
864873206498414592,29071,7547,9207996,146963,2017-05-17 16:00:15
864279568663928832,13184,2603,9207996,146963,2017-05-16 00:41:21
864197398364647424,26871,7635,9207996,146963,2017-05-15 19:14:50
863907417377173506,18628,3619,9207996,146963,2017-05-15 00:02:33
863553081350529029,13798,3663,9207996,146963,2017-05-14 00:34:33
863471782782697472,0,2107,9207996,146963,2017-05-13 19:11:30
863432100342583297,21518,4586,9207996,146963,2017-05-13 16:33:49
863427515083354112,1971,80,9207996,146963,2017-05-13 16:15:35
863079547188785154,7974,962,9207996,146963,2017-05-12 17:12:53
863062471531167744,7603,2107,9207996,146963,2017-05-12 16:05:02
862831371563274240,17354,4497,9207996,146963,2017-05-12 00:46:44
862722525377298433,15476,3114,9207996,146963,2017-05-11 17:34:13
862457590147678208,18433,4288,9207996,146963,2017-05-11 00:01:27
862096992088072192,66847,20144,9207996,146963,2017-05-10 00:08:34
861383897657036800,32561,9343,9207996,146963,2017-05-08 00:54:59
861288531465048066,15492,3617,9207996,146963,2017-05-07 18:36:02
861005113778896900,15149,3362,9207996,146963,2017-05-06 23:49:50
860981674716409858,0,1863,9207996,146963,2017-05-06 22:16:42
860924035999428608,0,682,9207996,146963,2017-05-06 18:27:40
860563773140209665,6792,1863,9207996,146963,2017-05-05 18:36:06
860524505164394496,21468,4644,9207996,146963,2017-05-05 16:00:04
860276583193509888,16736,3098,9207996,146963,2017-05-04 23:34:55
860184849394610176,15140,5160,9207996,146963,2017-05-04 17:30:24
860177593139703809,0,26986,9207996,146963,2017-05-04 17:01:34
859924526012018688,17806,3612,9207996,146963,2017-05-04 00:15:58
859851578198683649,14095,3095,9207996,146963,2017-05-03 19:26:06
859607811541651456,16985,1369,9207996,146963,2017-05-03 03:17:27
859196978902773760,81259,26502,9207996,146963,2017-05-02 00:04:57
859074603037188101,30697,12062,9207996,146963,2017-05-01 15:58:40
858860390427611136,0,7128,9207996,146963,2017-05-01 01:47:28
858843525470990336,14244,3048,9208436,146963,2017-05-01 00:40:27
858471635011153920,19680,4294,9207996,146963,2017-04-30 00:02:42
858107933456039936,14379,2556,9207996,146963,2017-04-28 23:57:28
857989990357356544,14632,2284,9207996,146963,2017-04-28 16:08:49
857746408056729600,31103,9419,9207996,146963,2017-04-28 00:00:54
857393404942143489,5351,1455,9207996,146963,2017-04-27 00:38:11
857263160327368704,18401,4013,9207996,146963,2017-04-26 16:00:39
857214891891077121,207,16,9207996,146963,2017-04-26 12:48:51
857062103051644929,0,149,9207996,146963,2017-04-26 02:41:43
857029823797047296,17211,3519,9207996,146963,2017-04-26 00:33:27
856543823941562368,14973,2565,9207996,146963,2017-04-24 16:22:16
856526610513747968,10927,1668,9208436,146963,2017-04-24 15:13:52
856288084350160898,493,15,9207996,146963,2017-04-23 23:26:03
856282028240666624,25470,5620,9207996,146963,2017-04-23 23:01:59
855862651834028034,306,22,9207996,146963,2017-04-22 19:15:32
855860136149123072,4460,861,9207996,146963,2017-04-22 19:05:32
855857698524602368,10951,1880,9207996,146963,2017-04-22 18:55:51
855851453814013952,42381,16292,9207996,146963,2017-04-22 18:31:02
855818117272018944,24489,4852,9207996,146963,2017-04-22 16:18:34
855459453768019968,27327,7356,9208481,146967,2017-04-21 16:33:22
855245323840757760,0,5311,9207996,146963,2017-04-21 02:22:29
855138241867124737,0,36,9207996,146963,2017-04-20 19:16:59
854732716440526848,20880,5412,9207996,146963,2017-04-19 16:25:34
854482394044301312,26856,6072,9207996,146963,2017-04-18 23:50:52
854365224396361728,17364,4204,9207996,146963,2017-04-18 16:05:17
854120357044912130,29504,6659,9207996,146963,2017-04-17 23:52:16
854010172552949760,14992,2820,9207996,146963,2017-04-17 16:34:26
853760880890318849,26313,5154,9207996,146963,2017-04-17 00:03:50
853639147608842240,31829,8949,9207996,146963,2017-04-16 16:00:07
853299958564483072,14306,3200,9207996,146963,2017-04-15 17:32:18
852936405516943360,0,1806,9207996,146963,2017-04-14 17:27:40
852912242202992640,8333,1618,9207996,146963,2017-04-14 15:51:39
852672615818899456,13793,1939,9207996,146963,2017-04-13 23:59:28
852553447878664193,15045,3148,9207996,146963,2017-04-13 16:05:56
852311364735569921,30612,8953,9207996,146963,2017-04-13 00:03:59
852226086759018497,18505,6140,9207996,146963,2017-04-12 18:25:07
852189679701164033,10671,1437,9207996,146963,2017-04-12 16:00:27
851591660324737024,15106,3150,9207996,146963,2017-04-11 00:24:08
851464819735769094,22493,6365,9207996,146963,2017-04-10 16:00:07
851224888060895234,19229,5211,9207996,146963,2017-04-10 00:06:42
850753642995093505,28419,8166,9207996,146963,2017-04-08 16:54:09
850380195714523136,12184,2354,9207996,146963,2017-04-07 16:10:12
850333567704068097,3221,302,9207996,146963,2017-04-07 13:04:55
850145622816686080,15172,3422,9207996,146963,2017-04-07 00:38:06
850019790995546112,18945,4417,9207996,146963,2017-04-06 16:18:05
849776966551130114,28193,6880,9207996,146963,2017-04-06 00:13:11
849668094696017920,0,4487,9207996,146963,2017-04-05 17:00:34
849412302885593088,14805,2862,9207996,146963,2017-04-05 00:04:08
849336543269576704,10674,1710,9207996,146963,2017-04-04 19:03:06
849051919805034497,39410,7699,9207996,146963,2017-04-04 00:12:06
848690551926992896,23495,3954,9208436,146963,2017-04-03 00:16:10
848324959059550208,23074,4197,9207996,146963,2017-04-02 00:03:26
848213670039564288,7620,652,9207996,146963,2017-04-01 16:41:12
848212111729840128,15178,2740,9207996,146963,2017-04-01 16:35:01
847978865427394560,0,2958,9207996,146963,2017-04-01 01:08:10
847971574464610304,0,399,9207996,146963,2017-04-01 00:39:12
847962785489326080,21940,4623,9207996,146963,2017-04-01 00:04:17
847842811428974592,5073,1199,9207996,146963,2017-03-31 16:07:33
847617282490613760,6541,379,9207996,146963,2017-03-31 01:11:22
847606175596138505,17531,3122,9207996,146963,2017-03-31 00:27:14
847251039262605312,19181,3957,9207996,146963,2017-03-30 00:56:03
847157206088847362,18572,5293,9207996,146963,2017-03-29 18:43:12
847116187444137987,20093,2904,9207996,146963,2017-03-29 16:00:12
846874817362120707,18816,3586,9207996,146963,2017-03-29 00:01:05
846514051647705089,41605,10477,9207996,146963,2017-03-28 00:07:32
846505985330044928,13203,2798,9207996,146963,2017-03-27 23:35:28
846153765933735936,29420,8242,9207996,146963,2017-03-27 00:15:53
846139713627017216,29074,9254,9207996,146963,2017-03-26 23:20:02
846042936437604353,14959,2613,9207996,146963,2017-03-26 16:55:29
845812042753855489,27301,7940,9207996,146963,2017-03-26 01:38:00
845677943972139009,23689,4420,9207996,146963,2017-03-25 16:45:08
845397057150107648,7171,1632,9207996,146963,2017-03-24 22:08:59
845306882940190720,21829,4917,9207996,146963,2017-03-24 16:10:40
845098359547420673,0,7016,9207996,146963,2017-03-24 02:22:04
844979544864018432,12789,2338,9208481,146967,2017-03-23 18:29:57
844973813909606400,14075,2888,9207996,146963,2017-03-23 18:07:10
844580511645339650,15446,2843,9207996,146963,2017-03-22 16:04:20
844223788422217728,12828,2000,9207996,146963,2017-03-21 16:26:50
843981021012017153,14278,2723,9207996,146963,2017-03-21 00:22:10
843856843873095681,20158,4211,9207996,146963,2017-03-20 16:08:44
843604394117681152,15887,2499,9207996,146963,2017-03-19 23:25:35
843235543001513987,20182,5474,9207996,146963,2017-03-18 22:59:54
842846295480000512,14370,3337,9207996,146963,2017-03-17 21:13:10
842765311967449089,6355,1182,9207996,146963,2017-03-17 15:51:22
842535590457499648,17092,3214,9207996,146963,2017-03-17 00:38:32
842163532590374912,22972,5311,9207996,146963,2017-03-16 00:00:07
842115215311396866,13148,2786,9207996,146963,2017-03-15 20:48:07
841833993020538882,0,13712,9207996,146963,2017-03-15 02:10:39
841680585030541313,24258,7223,9207996,146963,2017-03-14 16:01:03
841439858740625411,11865,3357,9207996,146963,2017-03-14 00:04:30
841320156043304961,18614,5075,9207996,146963,2017-03-13 16:08:50
841314665196081154,14897,4274,9207996,146963,2017-03-13 15:47:01
841077006473256960,21568,4928,9207996,146963,2017-03-13 00:02:39
840761248237133825,0,1632,9207996,146963,2017-03-12 03:07:56
840728873075638272,0,14763,9207996,146963,2017-03-12 00:59:17
840698636975636481,167,2,9207996,146963,2017-03-11 22:59:09
840696689258311684,11597,895,9207996,146963,2017-03-11 22:51:24
840632337062862849,8517,1632,9207996,146963,2017-03-11 18:35:42
840370681858686976,15496,4211,9207996,146963,2017-03-11 01:15:58
840268004936019968,18101,5275,9207996,146963,2017-03-10 18:27:58
839990271299457024,12676,2095,9207996,146963,2017-03-10 00:04:21
839549326359670784,25836,7128,9207996,146963,2017-03-08 18:52:12
839290600511926273,0,135,9207996,146963,2017-03-08 01:44:07
839239871831150596,25487,5994,9207996,146963,2017-03-07 22:22:32
838952994649550848,18557,3697,9207996,146963,2017-03-07 03:22:35
838921590096166913,10535,1876,9207996,146963,2017-03-07 01:17:48
838916489579200512,0,31,9207996,146963,2017-03-07 00:57:32
838831947270979586,0,10133,9207996,146963,2017-03-06 19:21:35
838561493054533637,10370,1240,9207996,146963,2017-03-06 01:26:54
838476387338051585,21184,4377,9207996,146963,2017-03-05 19:48:43
838201503651401729,0,9297,9207996,146963,2017-03-05 01:36:26
838150277551247360,1578,307,9207996,146963,2017-03-04 22:12:52
838085839343206401,134,1,9207996,146963,2017-03-04 17:56:49
838083903487373313,16645,2869,9207996,146963,2017-03-04 17:49:08
837820167694528512,32168,7214,9207996,146963,2017-03-04 00:21:08
837482249356513284,3650,411,9207996,146963,2017-03-03 01:58:22
837471256429613056,12094,2080,9208481,146967,2017-03-03 01:14:41
837110210464448512,15219,2191,9207996,146963,2017-03-02 01:20:01
836989968035819520,12088,2136,9207996,146963,2017-03-01 17:22:13
836753516572119041,18318,4300,9207996,146963,2017-03-01 01:42:39
836677758902222849,11967,2045,9207996,146963,2017-02-28 20:41:37
836648853927522308,0,511,9207996,146963,2017-02-28 18:46:45
836397794269200385,0,25329,9207996,146963,2017-02-28 02:09:08
836380477523124226,14048,2772,9207996,146963,2017-02-28 01:00:19
836260088725786625,20176,4016,9207996,146963,2017-02-27 17:01:56
836001077879255040,18073,3939,9207996,146963,2017-02-26 23:52:43
835685285446955009,0,7514,9207996,146963,2017-02-26 02:57:52
835574547218894849,16846,3338,9207996,146963,2017-02-25 19:37:50
835536468978302976,0,1563,9207996,146963,2017-02-25 17:06:32
835309094223372289,0,19345,9207996,146963,2017-02-25 02:03:02
835297930240217089,15612,2766,9207996,146963,2017-02-25 01:18:40
835264098648616962,7323,1563,9207996,146963,2017-02-24 23:04:14
835246439529840640,2003,64,9207996,146963,2017-02-24 21:54:03
835172783151792128,24811,5344,9207996,146963,2017-02-24 17:01:22
835152434251116546,21121,2792,9208436,146963,2017-02-24 15:40:31
834931633769889797,10209,1502,9207996,146963,2017-02-24 01:03:08
834786237630337024,20434,5152,9207996,146963,2017-02-23 15:25:23
834574053763584002,12931,2337,9207996,146963,2017-02-23 01:22:14
834477809192075265,0,9871,9207996,146963,2017-02-22 18:59:48
834458053273591808,9121,1561,9207996,146963,2017-02-22 17:41:18
834209720923721728,19439,4382,9207996,146963,2017-02-22 01:14:30
834167344700198914,15001,3396,9207996,146963,2017-02-21 22:26:07
834089966724603904,9551,1986,9207996,146963,2017-02-21 17:18:39
834086379323871233,12384,2057,9207996,146963,2017-02-21 17:04:24
833863086058651648,12760,2228,9207996,146963,2017-02-21 02:17:06
833826103416520705,17256,3517,9207996,146963,2017-02-20 23:50:09
833732339549220864,0,207,9207996,146963,2017-02-20 17:37:34
833722901757046785,19893,3022,9207996,146963,2017-02-20 17:00:04
833479644947025920,14150,1903,9207996,146963,2017-02-20 00:53:27
833124694597443584,19193,4487,9207996,146963,2017-02-19 01:23:00
832998151111966721,12567,2038,9207996,146963,2017-02-18 17:00:10
832769181346996225,0,38,9207996,146963,2017-02-18 01:50:19
832757312314028032,16025,3358,9207996,146963,2017-02-18 01:03:09
832682457690300417,11258,2686,9207996,146963,2017-02-17 20:05:43
832645525019123713,2773,487,9207996,146963,2017-02-17 17:38:57
832636094638288896,15056,2589,9207996,146963,2017-02-17 17:01:29
832397543355072512,11365,2051,9207996,146963,2017-02-17 01:13:34
832369877331693569,16270,2958,9207996,146963,2017-02-16 23:23:38
832273440279240704,10781,2168,9207996,146963,2017-02-16 17:00:25
832215909146226688,0,5782,9207997,146963,2017-02-16 13:11:49
832215726631055365,0,8663,9207997,146963,2017-02-16 13:11:05
832088576586297345,60,2,9207997,146963,2017-02-16 04:45:50
832040443403784192,0,8906,9207997,146963,2017-02-16 01:34:34
832032802820481025,16957,4346,9207997,146963,2017-02-16 01:04:13
831939777352105988,22709,5707,9207997,146963,2017-02-15 18:54:34
831926988323639298,322,34,9207997,146963,2017-02-15 18:03:45
831911600680497154,26103,6032,9207997,146963,2017-02-15 17:02:36
831670449226514432,9901,1702,9207997,146963,2017-02-15 01:04:21
831650051525054464,6763,1806,9207997,146963,2017-02-14 23:43:18
831552930092285952,8541,2181,9207997,146963,2017-02-14 17:17:22
831322785565769729,8852,1455,9207997,146963,2017-02-14 02:02:51
831315979191906304,6239,1045,9207997,146963,2017-02-14 01:35:49
831309418084069378,11223,2290,9207997,146963,2017-02-14 01:09:44
831262627380748289,11293,1910,9207997,146963,2017-02-13 22:03:49
830956169170665475,7596,1388,9207997,146963,2017-02-13 01:46:03
830583320585068544,63094,15558,9207997,146963,2017-02-12 01:04:29
830173239259324417,0,5299,9208437,146963,2017-02-10 21:54:58
830097400375152640,9276,2733,9207997,146963,2017-02-10 16:53:37
829878982036299777,0,4644,9207997,146963,2017-02-10 02:25:42
829861396166877184,11661,1805,9207997,146963,2017-02-10 01:15:49
829501995190984704,30153,9871,9207997,146963,2017-02-09 01:27:41
829449946868879360,9973,1873,9207997,146963,2017-02-08 22:00:52
829141528400556032,23113,6840,9207997,146963,2017-02-08 01:35:19
829011960981237760,50787,15285,9207997,146963,2017-02-07 17:00:28
828801551087042563,0,3193,9207997,146963,2017-02-07 03:04:22
828770345708580865,24327,5447,9207997,146963,2017-02-07 01:00:22
828708714936930305,34587,10435,9207997,146963,2017-02-06 20:55:28
828650029636317184,9056,1258,9207997,146963,2017-02-06 17:02:17
828409743546925057,6086,1091,9207997,146963,2017-02-06 01:07:28
828408677031882754,7325,1199,9207997,146963,2017-02-06 01:03:14
828381636999917570,12001,2078,9207997,146963,2017-02-05 23:15:47
828376505180889089,7053,1001,9207997,146963,2017-02-05 22:55:23
828372645993398273,11986,2748,9207997,146963,2017-02-05 22:40:03
828361771580813312,2086,166,9207997,146963,2017-02-05 21:56:51
828046555563323392,11158,2678,9207997,146963,2017-02-05 01:04:17
828011680017821696,9877,2014,9207997,146963,2017-02-04 22:45:42
827933404142436356,19017,4878,9207998,146963,2017-02-04 17:34:40
827653905312006145,14743,2819,9207998,146963,2017-02-03 23:04:02
827600520311402496,7119,870,9207998,146963,2017-02-03 19:31:54
827324948884643840,15097,2825,9207998,146963,2017-02-03 01:16:53
827199976799354881,10107,2077,9207998,146963,2017-02-02 17:00:17
826958653328592898,20513,4644,9207998,146963,2017-02-02 01:01:21
826848821049180160,34368,9432,9207998,146963,2017-02-01 17:44:55
826615380357632002,0,3713,9207998,146963,2017-02-01 02:17:19
826598799820865537,4910,232,9207998,146963,2017-02-01 01:11:25
826598365270007810,9531,2189,9207998,146963,2017-02-01 01:09:42
826476773533745153,17512,3927,9207998,146963,2017-01-31 17:06:32
826240494070030336,12630,2436,9207998,146963,2017-01-31 01:27:39
826204788643753985,4644,861,9207998,146963,2017-01-30 23:05:46
826115272272650244,14862,2892,9207998,146963,2017-01-30 17:10:04
825876512159186944,10004,1742,9207998,146963,2017-01-30 01:21:19
825829644528148480,12143,2353,9207998,146963,2017-01-29 22:15:05
825535076884762624,54515,16515,9207998,146963,2017-01-29 02:44:34
825147591692263424,17427,4220,9207998,146963,2017-01-28 01:04:51
825120256414846976,0,1176,9207998,146963,2017-01-27 23:16:13
825026590719483904,5974,1176,9207998,146963,2017-01-27 17:04:02
824796380199809024,0,5147,9207998,146963,2017-01-27 01:49:15
824775126675836928,14197,3301,9207998,146963,2017-01-27 00:24:48
824663926340194305,10013,1658,9207998,146963,2017-01-26 17:02:56
824325613288833024,11284,9986,9207998,146963,2017-01-25 18:38:36
824297048279236611,14354,3604,9207998,146963,2017-01-25 16:45:05
824025158776213504,4624,564,9207998,146963,2017-01-24 22:44:42
823939628516474880,10167,2559,9207998,146963,2017-01-24 17:04:50
823719002937630720,0,10435,9207998,146963,2017-01-24 02:28:08
823699002998870016,13357,2352,9207998,146963,2017-01-24 01:08:40
823581115634085888,12389,2460,9207998,146963,2017-01-23 17:20:14
823333489516937216,667,21,9207998,146963,2017-01-23 00:56:15
823322678127919110,14973,3751,9207998,146963,2017-01-23 00:13:17
823269594223824897,0,9285,9207998,146963,2017-01-22 20:42:21
822975315408461824,16530,3226,9207998,146963,2017-01-22 01:12:59
822872901745569793,125122,40286,9207998,146963,2017-01-21 18:26:02
822859134160621569,12578,2130,9207998,146963,2017-01-21 17:31:20
822647212903690241,0,5990,9207998,146963,2017-01-21 03:29:14
822610361945911296,14098,2751,9207998,146963,2017-01-21 01:02:48
822489057087389700,17257,5990,9207998,146963,2017-01-20 17:00:46
822462944365645825,26489,13266,9207998,146963,2017-01-20 15:17:01
822244816520155136,33359,9285,9207998,146963,2017-01-20 00:50:15
822163064745328640,0,4430,9207998,146963,2017-01-19 19:25:24
821886076407029760,10768,2163,9207998,146963,2017-01-19 01:04:45
821813639212650496,0,3144,9207998,146963,2017-01-18 20:16:54
821765923262631936,7988,1568,9207998,146963,2017-01-18 17:07:18
821522889702862852,7649,1641,9207998,146963,2017-01-18 01:01:34
821421320206483457,0,5172,9207998,146963,2017-01-17 18:17:58
821407182352777218,11191,4024,9207998,146963,2017-01-17 17:21:47
821153421864615936,237,9,9207998,146963,2017-01-17 00:33:26
821149554670182400,8189,1835,9207998,146963,2017-01-17 00:18:04
821107785811234820,9154,1987,9207998,146963,2017-01-16 21:32:06
821044531881721856,12063,2143,9207998,146963,2017-01-16 17:20:45
820837357901512704,0,6290,9207998,146963,2017-01-16 03:37:31
820749716845686786,30096,9297,9207998,146963,2017-01-15 21:49:15
820690176645140481,11676,3023,9207998,146963,2017-01-15 17:52:40
820494788566847489,0,525,9207998,146963,2017-01-15 04:56:16
820446719150292993,0,2410,9207998,146963,2017-01-15 01:45:15
820314633777061888,3196,525,9207998,146963,2017-01-14 17:00:24
820078625395449857,18817,5849,9207998,146963,2017-01-14 01:22:35
820013781606658049,0,1091,9207998,146963,2017-01-13 21:04:55
819952236453363712,5073,1091,9207998,146963,2017-01-13 17:00:21
819924195358416896,12341,4570,9207998,146963,2017-01-13 15:08:56
819711362133872643,12722,2899,9208438,146963,2017-01-13 01:03:12
819588359383371776,9240,1876,9207998,146963,2017-01-12 16:54:26
819347104292290561,6908,1124,9207998,146963,2017-01-12 00:55:47
819238181065359361,2160,383,9207998,146963,2017-01-11 17:42:57
819227688460238848,21977,6290,9207998,146963,2017-01-11 17:01:16
819015337530290176,0,34819,9207998,146963,2017-01-11 02:57:27
819015331746349057,0,17915,9207998,146963,2017-01-11 02:57:26
819006400881917954,43349,17915,9207998,146963,2017-01-11 02:21:57
819004803107983360,83308,34819,9207998,146963,2017-01-11 02:15:36
818646164899774465,0,19602,9207998,146963,2017-01-10 02:30:30
818627210458333184,21412,7115,9207998,146963,2017-01-10 01:15:10
818614493328580609,9388,2369,9207998,146963,2017-01-10 00:24:38
818588835076603904,0,5739,9207998,146963,2017-01-09 22:42:41
818536468981415936,10360,2293,9207998,146963,2017-01-09 19:14:36
818307523543449600,0,7519,9207998,146963,2017-01-09 04:04:51
818259473185828864,10499,2109,9207998,146963,2017-01-09 00:53:55
818145370475810820,11709,2392,9207998,146963,2017-01-08 17:20:31
817908911860748288,4647,746,9207998,146963,2017-01-08 01:40:55
817827839487737858,49010,25329,9207998,146963,2017-01-07 20:18:46
817777686764523521,10306,2538,9207998,146963,2017-01-07 16:59:28
817536400337801217,11213,2751,9207998,146963,2017-01-07 01:00:41
817502432452313088,0,3176,9207998,146963,2017-01-06 22:45:43
817423860136083457,32119,13712,9207998,146963,2017-01-06 17:33:29
817415592588222464,5345,896,9207998,146963,2017-01-06 17:00:38
817181837579653120,0,7938,9207998,146963,2017-01-06 01:31:47
817171292965273600,8379,1890,9207998,146963,2017-01-06 00:49:53
817120970343411712,11650,2431,9207998,146963,2017-01-05 21:29:55
817056546584727552,8201,1536,9207998,146963,2017-01-05 17:13:55
816829038950027264,0,4424,9207998,146963,2017-01-05 02:09:53
816816676327063552,9570,1903,9207998,146963,2017-01-05 01:20:46
816697700272001025,9339,2068,9207998,146963,2017-01-04 17:27:59
816450570814898180,28938,7519,9207998,146963,2017-01-04 01:05:59
816336735214911488,8237,1815,9207998,146963,2017-01-03 17:33:39
816091915477250048,8555,2002,9207998,146963,2017-01-03 01:20:49
816062466425819140,0,948,9207998,146963,2017-01-02 23:23:48
816014286006976512,0,4921,9207998,146963,2017-01-02 20:12:21
815990720817401858,4731,948,9207998,146963,2017-01-02 18:38:42
815966073409433600,21328,7938,9207998,146963,2017-01-02 17:00:46
815745968457060357,0,3895,9207998,146963,2017-01-02 02:26:09
815736392542261248,9396,2131,9207998,146963,2017-01-02 01:48:06
815639385530101762,7885,1565,9207998,146963,2017-01-01 19:22:38
815390420867969024,9887,3599,9208483,146967,2017-01-01 02:53:20
814986499976527872,7327,1198,9207998,146963,2016-12-31 00:08:17
814638523311648768,10781,2543,9207998,146963,2016-12-30 01:05:33
814578408554463233,0,5502,9207998,146963,2016-12-29 21:06:41
